1159,PDFF,"Fifi,PD                                 "
1160,SHOPBDOSKJ,Shop & Drive Bandung Sukajadi           
1161,SPP3STJGDR,Sentra Suksestama Sentosa               
1162,TOOLSMETRO,Metro Motor                             
1163,CHECJKTTDR,Cahaya Electric                         
1164,TWJAJKTTDR,"Win Jaya,Toko                           "
1165,BATTSRMPMT,Serimpi Motor Accu                      
1166,PDKSJKTKRP,"Kumala Sakti,PD                         "
1167,PDLSJKTHWI,"Lestari,PD                              "
1168,LOTSJKTKLT,Lotus Percetakan                        
1169,SPPKRYAGNG,Karya Agung Motor                       
1170,TKRJJKTJHB,"Raja,Toko                               "
1171,SPPKAGNISU,Karya Agung Isuzu Motor                 
1172,NATLJKTHMW,National                                
1173,NTSTJKTMG2,Netsys Technologies                     
1174,ACCSEJATI,Sejati Motor                            
1175,TOOLSNGRPT,Negeri Pertiwi Teknik                   
1176,TOOLSINDOP,Indo Perkasa Chemical                   
1177,OLIDWIKRY,Dwikarya Mitra Lubrindo                 
1178,SPPAGNGDSL,Perkasa Agung Diesel                    
1179,TKHRJKTDTB,"Harun,Toko                              "
1180,BDSHJKTPSG,"Budi Usaha, Toko                        "
1181,STCMJKTRXM,Star Comsel                             
1182,VJYTJKTDMT,Vivi Jaya Tehknik                       
1183,SPCTJKTPNG,Super Computer                          
1184,RMELJKTGLD,RM Electronics                          
1185,SNAGJKTTDR,Sinar Agung                             
1186,GRAKJKTBTC,"Gree Adhi Kartika,PT                    "
1187,MDRTJKTLTC,Mandiri Teknik                          
1188,TSMPBKSJTM,"Tunas Mobilindo Perkasa PDG,PT          "
1189,AASEJKTJDM,Abang Adek Stationery Electric          
1190,PLSIJKTRDM,"Lion Super Indo,PT                      "
1191,APRXJKTJBR,Apotek Roxy                             
1192,CSIOJKTJND,Casio Service Center                    
1193,BTMMBTMEKP,Batam Mahkota Mobil                     
1194,SPPANDALAN,"Andalan Chrisdeco,PT                    "
1195,SGABJKTSKJ,Sugih Abadi                             
1196,BSKTJKTPSG,Berkat Saudara Konstruksi               
1197,BTASJKTPJG,"Berkat Anugrah Sejahtera, PT            "
1198,CARREFOUR,"Trans Retail Indonesia CP, PT           "
1199,NTCVSMDAWS,"Nusantara Chevindo SMD,PT               "
1200,NTCVBPNMTH,"Nusantara Chevindo BPN,PT               "
1201,BJMDGRTCMK,"Budi Jaya Mobilindo,PT                  "
1202,FORDJKTSLT,"Kreasi Auto Kencana,PT                  "
1203,SPPPDAGJKT,"Agung,PD                                "
1204,CARREFOURS,"Trans Retail Indonesia SC, PT           "
1205,P3KTFAUZI,"Fauzi Medical,Toko                      "
1206,P3KTGRAHAM,Graha Medica                            
1207,AUT2BWILSP,"A 2000 Banyuwangi,PT                    "
1208,SPPKTPTGR,Karya Tugas Paramitra                   
1209,MTHTJKTGLD,Matahari Tehnik                         
1210,SBPTJKTPDG,Surya Bhakti Pratama                    
1211,ACSNJKTDMG,Aneka Citra Snack                       
1212,BKBBBPNMTH,"Kaltim Ban Baru,PT                      "
1213,NISSIDRGTS,"Wahana Rejeki Mobilindo Idr,PT          "
1214,ASSYJKTGLD,Aneka Sarana Safety                     
1215,SPPKRAMJKT,Karya Agung Motor                       
1216,CIBAJKTTMG,Cahaya Inti Berca                       
1217,STJYJKTMZT,"Setia Jaya,Toko                         "
1218,PDMNJKTRXM,Perdana Mania                           
1219,PRPMMTRSDY,Prima Parama Mobilindo Bertais          
1220,KMBSBTGWMS,"Kombos Bitung,CV                        "
1221,P3KTSMMJKT,Sumber Makmur Medika                    
1222,GVASJKTMJB,Global Varia Adhinusa                   
1223,ACCKFVARIA,"Varia Baru, PT                          "
1224,LBUMPLGSKH,"Lautan Berlian U M Soetta, PT           "
1225,BTGLJKTKMG,"Bintang Elektronik Jaya,CV              "
1226,AGPLJKTTMG,Anggrek Plastik                         
1227,CRFRJKTPRI,"Trans Retail Indonesia PI, PT           "
1228,TKWJJKTPGI,"Wijaya,Toko                             "
1229,SDMTSKBKAS,"Srikandi Diamond Motor SKB,PT           "
1230,SMTCJKTHWR,Sahabat Mega Technic                    
1231,NESRJKTHWY,New Star                                
1232,ACHWJKTSPR,"Ace Hardware Indonesia Tbk, PT          "
1233,CRFRJKTCPK,"Trans Retail Indonesia CP, PT           "
1234,GRDEJKTGLD,Garuda Emas                             
1235,HRSPJKTMCP,"Hero Supermarket Tbk,PT                 "
1236,RYUSJKTGLD,RYU                                     
1237,SIJSJKTPSG,Sinar Jaya Sejahtera                    
1238,TJYMJKTPSG,"Jaya Makmur,Toko                        "
1239,CARREFOURD,"Trans Retail Indonesia DM, PT           "
1240,KPGHJKTLTZ,Kurniadi Perdana Graha                  
1241,KPOSJKTDRN,"Pos Indonesia, PT                       "
1242,TKANGJKTPG,"Anugrahwan,Toko                         "
1243,ACCSBJYSBY,Sumber Jaya Sakti                       
1244,ACCBLESSMG,Bless Auto Salon & Variasi              
1245,TOOLSAJTJK,Anugerah Jaya Teknik                    
1246,ACHWJKTMPI,"Ace Hardware Indonesia, Tbk,PT          "
1247,TKPLSTACHO,"Plastik Achoi, Toko                     "
1248,ACCNPTNSRG,"Neptune Eka Sarana, CV                  "
1249,LBUMLPGBDJ,"Lautan Berlian Utama M BDJ,PT           "
1250,ACCDTBNSBY,Duta Ban                                
1251,WNVTJKTPLT,Winnovate                               
1252,ACCAV3JJKT,3J Audio                                
1253,NSSNJKTDMG,"Indomobil Trada Nasional,PT             "
1254,HMIKJKTPJG,"Hyundai Mobil Indonesia,PT              "
1255,LBUMLMPBDJ,Lautan Berlian UM Bandarjaya            
1256,MLTSTMPJKT,Multi Stamp                             
1257,ACDNBPNMTH,"Dunia Ac,CV                             "
1258,INS0009,Asuransi Raksa                          
1259,ATGITGRTTB,"Autogas Indonesia,PT                    "
1260,RNMRJKTPMK,Rensen Motor                            
1261,TOOLSDBONE,De Best One                             
1262,KPOSJKTSGD,Pos Indonesia KPC Sunrise Gard          
1263,ADHSBDOSKH,"Astra Daihatsu Bandung SKH,PT           "
1264,STICSBYBAH,"Bahtera,UD.                             "
1265,HIGHTELSBY,"Highpoint Telemedia,CV.                 "
1266,ACCDNMCSBY,Dynamic Customz                         
1267,ACMDLPGPAS,Mandiri Ac                              
1268,ACCDKKFJKT,Dana Kreasi Kaca Film                   
1269,ACPDCLGAYN,"Pirasa Duta Cilegon,PT                  "
1270,MPMACLCPTK,"Mitra Pinastika Mustika A,PT            "
1271,BMSSSMGMJP,"Masa Sempurna,CV                        "
1272,ACCMJMABDG,"Maju Mandiri, PT                        "
1273,MRDKJKTPSR,Merdeka Stationery                      
1274,SHOPBGRPJR,Shop & Drive Bogor Pajajaran            
1275,CONVGASJKT,Gazindo Raya                            
1276,ACCSTCKJKT,Cahaya Sticker                          
1277,MTBJKTTMNS,Multi Baut/Multi Jaya Parts             
1278,AMJMMGLMBS,"Automobil Jaya Mandiri, PT              "
1279,LBUMLPGKMS,"Lautan Berlian UM Way Lunik,PT          "
1280,TCBRJKTDMG,Toko Cat Baru                           
1281,ACCGLDNSBY,"Golden Inpan, PT                        "
1282,TOOLINDLAB,"INDLAB,CV                               "
1283,INS0010,Asuransi KSK                            
1284,FURNAZARIA,Azaria Furniture                        
1285,BANGTSMSJK,Sinar Mutiara Sentosa                   
1286,OMGMJKTATM,Omega Motor                             
1287,SBMAJYPRAP,"Serba Mulia Auto,PT                     "
1288,BMJMSRGSMR,"Manbers Jaya Mandiri,PT                 "
1289,GMLMJKTSWH,Gemilang Motor                          
1290,TKTASELIZA,Toko Tas Elizabeth                      
1291,AGAMDJBMSD,"Agung Automall Jambi II,PT              "
1292,SPPOMGISUZ,Omega Motor Isuzu                       
1293,ASAMJKTDMG,AHASS Sinar Abadi Motor                 
1294,KRNAGNGJKT,Kurnia Agung                            
1295,PRBTJKTLTC,Prabu Teknik                            
1296,KARYAACLGN,Karya Agung Otomotif                    
1297,TKPAMULJKT,Pamulang Sari                           
1298,ACCZEAMANF,Zea Manufacture                         
1299,CHEVMKSUSH,"Putera Auto Kencana,PT                  "
1300,ADCDJKTPGD,"Andalan Chirdeco PGD,PT                 "
1301,KTBRJKTHUP,Kota Baru                               
1302,CKSJKTDM,Central Kreasi Solusindo                
1303,HNDACLGRYS,"Anindita Niaga Galantri,PT              "
1304,KRSYANAJKT,Yanata Usaha Mandiri                    
1305,SPPDELWJKT,Delwin Jaya                             
1306,SPPBDGJYRB,Bandung Jaya Rubber                     
1307,CHEVMDNGKK,"Mega Central Autoniaga GKK,PT           "
1308,BKMAPTKADS,"Kharisma Makmur Abadi,PT                "
1309,LINGTPJKT,Lingga Teknik Perkasa                   
1310,SPPRKTABAD,Rekat Abadi                             
1311,BMRASMGREM,"Bumen Reja Abadi Smg,PT                 "
1312,MKOSJKTBGR,PT Markaindo Selaras                    
1313,TKIHJKTKPR,Toko Kurnia Indah                       
1314,APRXJKTROX,Apotek Roxy                             
1315,PLSIJKTKDY,PT Lion Super Indo                      
1316,CARREFOURP,"Trans Retail Indonesia PI, PT           "
1317,SBMAJKTGLD,"Sumber Mandiri, Toko                    "
1318,GRMPJKTDIK,"Gree Mutiara Permai, PT                 "
1319,ASEAJKTCLD,PT Asih Eka Abadi                       
1320,SPPHONIMOR,PT.Imora Motor                          
1321,MTJYJKTKTA,"Multi Jaya, CV                          "
1322,TATAJKTPTJ,"Tata Solusindo Perkasa, CV              "
1323,ACCAPLSATU,Apollo Satu Motor                       
1324,BTTKJKTPBB,Bintang Teknik                          
1325,AWNGJKTBRT,AWANG KARDUS                            
1326,ANGHJKTRDL,Anugerah Jaya                           
1327,KRJYJKTGLD,Kurnia Jaya                             
1328,SBMKJKTGLD,Subur Makmur                            
1329,SRKCJKTJMB,Sinar Kunci                             
1330,SPPHONDIKM,PT.Istana Kemakmuran Motor              
1331,SNJYJKTPSP,"Sinar Jaya Plastik, PD                  "
1332,PTJYJKTGRG,Putra Jaya                              
1333,SPPFMTRJKT,F.Motor                                 
1334,ANTRJKTMGR,Aneka Toner                             
1335,SPPTMRJAYA,Timur Jaya Suzuki                       
1336,SPP6JYSZK,Enam Jaya Suzuki                        
1337,ARAWSBYRJS,"Abadi Raya Autoworld,PT                 "
1338,KCMKJKTPIN,Kunci Makmur                            
1339,SHOPCKPAYN,Shop & Drive Cikampek                   
1340,ADHSJKTKLG,"Astra Daihatsu Klp Gading,PT            "
1341,SPPJASATEK,Jasa Teknik                             
1342,MSTKGLDJKT,Mustang Teknik                          
1343,SPPTRISTAR,Tri Star Motor                          
1344,LTBNPLGRCD,"Lintang Benua,PT                        "
1345,BRJSJKTANG,Biro Jasa Liong                         
1346,EPMGJKTSRG,PT Enseval Putera Megatrading           
1347,NISSTGRCMN,"Wahana Prima Trada Tgr CMN,PT           "
1348,WHNJKTGLDK,Wahana Mandiri                          
1349,SPPKURNIA,Kurnia Motor                            
1350,CHYMBKPPN1,Cahaya Makmur                           
1351,NISSJKTPPG,"Indomobil Trada Nas Pos P, PT           "
1352,ERABHYWJKT,PT. Era Bangunan                        
1353,KREAJKTKBJ,PT. Kreasi Graphika                     
1354,SRJYJKTKOP,Toko SR Jaya                            
1355,SPPSRMPSWB,Serimpi Motor                           
1356,BDSTJKTGRG,BADA                                    
1357,MZDADPKMGR,"Luminary Auto Prima Depok,PT            "
1358,SHOPTGRCPH,Shop & Drive Cipondoh Baru              
1359,TLDNKDYJKT,Teladan Jaya                            
1360,BOROSMGJOS,"Borobudur Oto Mobil Smg,PT              "
1361,CPABJKTGLD,Cipta Abadi                             
1362,CHEVTGRDMT,"Luminary Armada Nusantara,PT            "
1363,SPPGLRAJKT,Gloria Motor                            
1364,SPPBURSAIS,Bursa Isolasi                           
1365,OTMSJKTKTR,Optimus Motor Sport                     
1366,AUT2JKTKLG,"A 2000 Kelapa Gading,PT                 "
1367,SPBUBPPN,SPBU Pertamina Balikpapan               
1368,BRIGHTBPPN,Bright Balikpapan                       
1369,SINRLTCJKT,Sinar Samudra                           
1370,AGJYJKTBLP,Agus Jaya                               
1371,TARGJKTKRT,Toko Aneka Ragam                        
1372,TKARJKTKRT,Toko Aneka Ragam                        
1373,BKHJYPSJKT,"Berkah Jaya, Toko                       "
1374,MHKYKMYJKT,Mahakarya Prima                         
1375,SHOPBKSRAK,Shop & Drive Bekasi RAK                 
1376,SPPCENTRAL,Central Motor                           
1377,BERSPSGJKT,UD. Bersaudara                          
1378,MDBSBPNLIK,"Mandau Berlian Sejati LIKS,PT           "
1379,SKCTLTCJKT,Swarna Mandiri                          
1380,CHYTDRNJKT,Cahaya Electric Indonesia               
1381,PLZACOMJKT,Plaza Computer                          
1382,TEDJJKTPSG,Toko Edy Jaya                           
1383,SPPSEALNPM,PT. Nipama Mandiri                      
1384,FORDLPGPAS,"Arista Jaya Lestari LPG,PT              "
1385,SZKIPKUSMA,"Sejahtera Buana Trada PKU,PT            "
1386,SPPKJYFORD,Karya Jaya Ford                         
1387,SPPTANIHON,Tani Motor Honda                        
1388,SNMCGLRJKT,Sinar Mica                              
1389,SPPACVICTO,Victory Ac                              
1390,SPPBEARING,Naga Mas Bearing                        
1391,SBDTGJMJKT,Sumber Duta                             
1392,SRMPJKTKMY,Serimpi Motor                           
1393,TRITANUJKT,"Trijata Nusa (Tritanu), PT              "
1394,BREZCGKJKT,Brezza AC Reflector                     
1395,MKAJJKTKLP,"Mekar Armada Jaya, PT                   "
1396,SHOPBDGCCD,Shop & Drive Bandung Cicendo            
1397,LCJYGLDJKT,Lancar Jaya                             
1398,MDELKMDJKT,MEDIA Elektronik                        
1399,SPPHARKIT,Harapan Kita                            
1400,BDTBSUBUDW,"Duta Ban,CV                             "
1401,SNMDJKTGLD,Sinar Medica                            
1402,FMTRJKTSWH,F.Motor                                 
1403,MTRAMGDJKT,PT. Mitra Infoparama                    
1404,SKSMLTCJKT,Sukes Makmur                            
1405,SHOPBDOATP,Shop & Drive Bandung Antapani           
1406,AGAMPKUSMA,Agung Automall SM Amin P.Baru           
1407,TBINTIJKT,Inti Bangunan                           
1408,BABISUBUDW,"Arena Ban Indonesia,CV                  "
1409,TKGEPENG,Toko Gepeng Kedoya                      
1410,TKHARAPNBR,Toko Harapan Baru                       
1411,LESTKRYJKT,Lestari Karya Steel                     
1412,SPPKRJYTLS,Karya Jaya Tools                        
1413,AGAMDMIKKT,"Agung Automall Dumai,PT                 "
1414,JUARTEKJKT,Juara Teknik                            
1415,DUNIPENJKT,Dunia Pendingin Indonesia               
1416,BDNBSDJPDM,Dunia Ban SIDOARJO                      
1417,MDPTBLPRHY,Bina Insani Mandiri                     
1418,HARIGRGJKT,Hari-Hari Pasar Swalayan                
1419,TKCHBLPPSD,Toko Cheryl                             
1420,KDVRSBYKDR,Kedungdoro Variasi                      
1421,EKJYJKTSWY,Eka Jaya                                
1422,BPRMDPSCRA,"Paramita Banindo Makmur Dps,PT          "
1423,SMBSKKCJKT,Sumber Sukses Kaca                      
1424,APTKVICJKT,Apotek Victory                          
1425,STKBBTMKPM,Sitoko Ban                              
1426,SHOPSMDPTM,Shop & Drive Samarinda                  
1427,INS0011,Asuransi Asoka Mas                      
1428,FJTKJKTHWK,Fajar Teknik                            
1429,SMBSJKTHYM,SIM Safety (Brothers)                   
1430,BPRMTGRBSD,"Paramita Banindo Ban BSD,PT             "
1431,SNRAGDMJKT,PT. Sinar Agung                         
1432,TRICGLDJKT,TRICOM                                  
1433,BSMTISUJKT,CV. Bursa Selaras Bersama               
1434,WILLCATJKT,Willem Catering                         
1435,TAMTJKTSDR,"Toyota Astra Motor,PT - Lexus           "
1436,CRFXSMGPWT,"Meka Adipratama,PT  Carfix SMG          "
1437,HNDAJKTLLB,"Megatama Mandiri Kapuk,PT               "
1438,SPPARTOMOR,Arto Moro                               
1439,PRIMSRNJKT,PT. Prima Sarana Wirajaya               
1440,SNRMULJKT,Sinar Mulya                             
1441,ACHWJKTRAM,"Ace Hardware Indonesia, TBK.PT          "
1442,ADOTJKTBDU,"Mobilindo Sumber Karya,PT               "
1443,SPPMEGAMTR,Mega Motor                              
1444,SPPHARJAY,Harapan Jaya                            
1445,ACVVSGTYSS,Viva Ac                                 
1446,DLJYSBYKMB,Dilla Jaya                              
1447,KPOSJKTPST,Pos Indonesia                           
1448,SHOPTGRRBR,Shop & Drive Tekno TGR                  
1449,TKCHYMSJKT,Toko Cahaya Mas                         
1450,HLLDBKRY,Holland Bakery Daan Mogot 2             
1451,ACHTBPNIMP,Hartono Ac                              
1452,SPPERRITNS,Errita Motor Nissan                     
1453,DPDIDMIPPP,D. Pohan Dinamo                         
1454,BIEJKTHWR,Bie Store                               
1455,*SENDTO,Send To                                 
1456,PDSLJKTHWK,PD. Selamat                             
1457,CSMIJKTHWK,Citra Sukses Mandiri                    
1458,MMPAJKTHWK,Media Mitra Pratama                     
1459,HNDAMJKRBP,"Istana Mitra Sendany MJKT,PT            "
1460,SMDUJKTKMY,Sumber Madju                            
1461,TTSTATTGRG,Thea Theo Stationary                    
1462,CAKEBUDIDL,Buddy Delicate                          
1463,SNHRJKTTMN,Sinar Harapan                           
1464,HNDAJYPADP,"Istana Mitra Sendany JYP,PT             "
1465,SNGDIGITAL,Sinergi Digital                         
1466,DOMAINCOMP,Domain Computer                         
1467,GLORYMTR,Glory Motor                             
1468,INTIJAYA,Inti Jaya                               
1469,MKKMPKPPSR,Makmur Kurnia Kasih Motor               
1470,TKJIMANJKT,Toko Jiman                              
1471,TKMANISANM,Toko Manisan Mimi                       
1472,TKWIRAMJKT,Toko Cat Makmur                         
1473,TBPDKJKRTA,PD Kedoya                               
1474,TKSNRBRU,Tk. Sinar Baru                          
1475,MITSPTKASD,"Gemilang Berlian Indah PTK,PT           "
1476,TKELECJYSM,Jaya Sukses                             
1477,HKALMKSSRI,"Hadji Kalla Mks Serui,PT                "
1478,SHOPKRGTPR,Shop & Drive Tuparev Karawang           
1479,TOOLSSETIA,Setia                                   
1480,OTMTBPNMWM,Otomotif Balikpapan                     
1481,TKOLIBPN,Mulia Motor                             
1482,HPGERAI SF,PT.Distribusi Sentra Jaya               
1483,SPPTANITYT,Tani Motor Toyota                       
1484,BANSPDMTR,UD.Rezeki Motor                         
1485,GHKJKTPSP,GHK                                     
1486,PMTMTRJKT,Permata Motor                           
1487,ACCSINARTE,Sinar Teknik                            
1488,SPPJYABDFO,Jaya Abadi Ford                         
1489,ISUIPKUSKH,"Isuindomas Putra SKH,PT                 "
1490,TKSUMBERHD,Toko Sumber Hidup                       
1491,AUT2BDJAYN,"A 2000 Banjarmasin,PT                   "
1492,IPMMMJKRBP,"Indrapura Megah Makmur MJK,PT           "
1493,TKPRIMA3,Toko Prima 3                            
1494,ACTRSJYJKT,Terus jaya Electric                     
1495,TBCHYABDI,Cahaya Abadi                            
1496,HTALCOMJKT,Alcom Service Centre                    
1497,BBBSCLGNKL,"Bima Bangun Sentosa, PT                 "
1498,SYCLPKUSKH,"Surya Cemerlang,CV                      "
1499,HARITLGJKT,Hari - Hari Pasar Swalayan              
1500,AUT2SKBRSC,"A 2000 Sukabumi,PT                      "
1501,ADVPRMGRPH,Prima Graphia                           
1502,BCTRJKTLPB,"Century Ban,CV                          "
1503,SHOPJKTCPP,Shop & Drive Cempaka Putih              
1504,CWBMTGRCPT,"Ciwangi Berlian Motor CPT,PT            "
1505,BMMTDMIOBK,Bintang Mandiri Motor                   
1506,ATCRIDRRBK,Auto Car Indramayu                      
1507,TBMNGLJAYA,Manunggal Jaya                          
1508,CWBMJKTPCR,"Ciwangi Berlian Motor PCR,PT            "
1509,TKTXTANS,Toko ANS                                
1510,TBBAMBUJKT,UD. Bambu Putra Ciomas                  
1511,SBLMBDOSTB,"Setiabudi Lestari Motor,PT              "
1512,MCROWAVADV,"Makro Glauben Indonesia, PT             "
1513,UDNKCIPSR,Udin Kunci                              
1514,CARSONFURN,Carson Furniture                        
1515,KYAGCLGRYS,"Karya Agung,Toko                        "
1516,AZCIJKTSDM,AZ Car Interior                         
1517,INTSTMPJKT,Inti Stamp                              
1518,ACTIRISJKT,Tiris Indonesia                         
1519,ELECMORTEN,MORTEN                                  
1520,LCJJKTSPT,Lancar Jaya                             
1521,ELCTSETIAS,Setia Sapta                             
1522,ELCTCHYMAS,Cahaya Mas                              
1523,SMNBJKTKBR,Semanan Ban                             
1524,NATARSRKTT,Nata Bakery & Restaurant                
1525,BRDTJKTMTA,Breadtalk Bakery & Restaurant           
1526,TKST24PLST,Toko Plastik ST 24                      
1527,TKCHYBRJKT,Toko Plastik Cahaya Baru                
1528,CRRFBGRCBG,"Trans Retail Indonesia CCM, PT          "
1529,DZNJKTLTC,Dezon                                   
1530,ANMJKTALD,Aneka Motor                             
1531,TOOLSLSTRS,Lestari Sinar Jaya                      
1532,TOOLSEMBUN,Embun Pagi                              
1533,BRMTJKTSWR,Berlian Motor                           
1534,BJMJBPNAYN,JMJ Bengkel                             
1535,HPGERAIIND,Gerai Resmi Indosat                     
1536,HPGERAITLK,Gerai Resmi Telkomsel                   
1537,HPHERAITL2,Gerai Resmi Telkomsel CKRG              
1538,BKHJYRFCT,"Berkah Jaya, Toko                       "
1539,EPSONSCJKT,Epson Service Center                    
1540,HPGALPHJKT,Galery Phone                            
1541,HUSNTJGAYN,"HAJI USNAN,CV                           "
1542,TKDONERSJM,Toko Doners                             
1543,KOMPPINEAP,ePineapple                              
1544,FUJITSUSCJ,Fujitsu Indonesia Service Cent          
1545,RMYMBPNAYN,Rama-yadi Motor                         
1546,PRMJBPNAYN,Prima Jaya                              
1547,AZRILADVJT,Azril Advertising                       
1548,TOOLSGALXY,Galaxy                                  
1549,AUT2BJIMDN,"A 2000 BINJAI DELI SERDANG,PT           "
1550,AUT2PDGBKT,"A 2000 Bukit Tinggi,PT                  "
1551,ABDPRNTGFC,Abdi Printing                           
1552,KPOSJKTDKP,Pos Indonesia                           
1553,AUT2LMPTLB,"A 2000 Tulang Bawang LMP,PT             "
1554,TKBENANGB5,Toko Benang B 53                        
1555,TBAJJKTDMT,Toko Besi Alam Jaya                     
1556,TKAGJKTJEM,Toko Anugrah                            
1557,RMYNJKTWHD,PT Ramayana Lestari Sentosa             
1558,LEXUSMPGGL,PT. Ananta Auto Andalan                 
1559,SRYMTJGPBT,Surya Motor Tanjung                     
1560,P3KDMNDJKT,Apotek Diamond                          
1561,TKMDTDNJKT,"Modiste Diana, Toko                     "
1562,KOMPVIRAJY,Vira Jaya                               
1563,STSAJYAJKT,Sentosa Jaya                            
1564,HPEVERCOSS,Prisma Mobile Solution                  
1565,CVHARPJAYA,CV. Harapan Jaya                        
1566,AUT2SUBHRM,"A 2000 HR Mohammad,PT                   "
1567,PENTAPGJKT,"Penta Prima Gemilang, PT                "
1568,NYHENDRAWN,Ny. Hendrawan                           
1569,HPGERAIOAS,OASIS                                   
1570,SPPCIPTAMT,Cipta Motor                             
1571,ADVDGTDMS,Digital Dimensi                         
1572,TKMGJKTJB,Toko Kemanggisan                        
1573,CVKUJKTRWG,PT Cipta Varia Kharisma Utama           
1574,APSTJKTPRM,Apotek Sinar Terang                     
1575,RTMAJKT,Rotama                                  
1576,APVCJKTGLD,Apotek Victory                          
1577,APHRJKTGLD,Apotik Harapan                          
1578,APRKJKTGLD,"Apotik Rakyat ""Golden Star""             "
1579,CMSJAYAGAS,C.M.S Jaya Gas                          
1580,ISTANAKACA,Istana Kaca                             
1581,TKASDALJKT,Toko Asdal                              
1582,ANKMTGLASS,Aneka Material Glass                    
1583,SBBMTJGMBR,"Sumber Berlian Motors Tjg,PT            "
1584,TKMAKMUR,CV. Makmur                              
1585,TOOLS MKMR,Makmur Abadi Teknik                     
1586,HNDABKSHIB,Triwarga Dian Sakti.PT                  
1587,SPPUNIONRY,Union Raya                              
1588,BSBBBDOPTA,Subur Ban Bdg                           
1589,TKGMKARPET,Toko Gemini Karpet                      
1590,JAYAACSBYA,Jaya AC                                 
1591,BKLADIBPN,Bengkel Adi                             
1592,TKODNMSJKT,Toko Dinamis                            
1593,SNRINTNABD,Sinar Intan Abadi                       
1594,STICKERRCO,REPOST.CO                               
1595,HNDAKDRLOH,Cahaya Gratia Pratama Kendari           
1596,HPGRAPATLK,GraPARI Telkomsel                       
1597,MZDAJKTSPM,"Performance Auto Centre,PT              "
1598,ACHWJKTMGP,"Ace Hardware Indonesia, Tbk.PT          "
1599,ATKGRAMDGM,PT.Gramedia Asri Media                  
1600,TKACDUNELE,Dunia Electric/PT.Asri lestari          
1601,TKELECTJKT,Glodok VCD                              
1602,HARIDHIJKT,Hari-Hari Pasar Swalayan                
1603,TKFJRNSBLP,Toko Fajar Nusantara                    
1604,TKBMBG,                                        
1605,TKBBG,Toko Bambang                            
1606,BIONDI,BIONDI TEKNIK                           
1607,TKKREASIAB,Kreasindo Abadi                         
1608,TBBINTANG3,Bintang Tiga                            
1609,ADVMLTWRNA,Multi Warna                             
1610,SPPHONDABE,Bengs Honda                             
1611,SPPSMBRDSL,Sumber Diesel Toyota                    
1612,LIFTMMAJKT,Masindo Makmur Abadi                    
1613,LIFTBJUJKT,Bina Jaya Utama                         
1614,SPPHNDIMSI,Istana Mobil Surabaya Indah             
1615,LIFTNIKISA,Nikisae Torindo Perdana                 
1616,LIFTJAKELE,Jakarta Electric                        
1617,TKMEGAJAYA,Mega Jaya                               
1618,LIFTTGSJKT,TGS Part                                
1619,JASASOFAMK,Jasa Sofa Makmur                        
1620,HNDATGRCMN,"Bintang Auto Semesta Cimone,PT          "
1621,TKDAIYOJKT,Daiyo                                   
1622,TKASIAJP,Asia Jaya Perkasa                       
1623,LASSARANAW,Sarana Welding Sentosa                  
1624,TKANJAYAKR,"Anugrah Jaya, Toko                      "
1625,TJOKROJKT,PT. Tjokro Bersaudara                   
1626,TKYAPBROJK,Yap Brothers                            
1627,NSBMPKUSKH,"Nusantara Berlian Motor PKU,PT          "
1628,HARIBTRJKT,Hari-Hari Pasar Swalayan                
1629,HARICLDTGR,Hari-Hari Pasar Swalayan                
1630,LIFTGPGIGT,Gampang Ingat                           
1631,BUBUTASJKT,Bengkel Bubut A.S                       
1632,CHEVJOGMGL,Sumber Baru GM                          
1633,TNSRTGRCMN,"Tunas Ridean Cimone,PT                  "
1634,SUMDRIJKTA,Sumber Mandiri                          
1635,KOMPTPLINK,TP LInk Murah                           
1636,AUDIOJKRTA,Buana Audio Video                       
1637,NISSJKTPIK,Indomobil Trada Nasional PIK            
1638,NISSSUBJSR,"United Indo Surabaya JSR,PT             "
1639,GYPSANGKAM,Angka Muda                              
1640,TKCATSNTDJ,Sinar Djaja                             
1641,PDSMMTPJKT,PD.Samamantap Tehnik                    
1642,BJLBDMIKMB,Jilli Ban                               
1643,FURNKMNGJY,Kemenangan Jaya                         
1644,ZAFSERAGAM,Zafaro Promotion                        
1645,PDSRBSTJKT,PD. Seribu Satu                         
1646,TKSNRJYABD,Sinar Jaya Abadi                        
1647,UNVTRISKT,Universitas Trisakti                    
1648,HNDAMKSARH,"Makassar Indah Motor Mks,PT             "
1649,TKELECTSBA,Sumber Anugerah                         
1650,BJYVCLGAYN,Jaya Vulkanin                           
1651,MLTTKNKJKT,Multi Teknik                            
1652,TOKOREJEKI,Toko Rejeki Jaya                        
1653,ADVWARFAZ,Warfaz Advertising                      
1654,RSTKNCIKDY,Restu Kunci                             
1655,PRCLHRVST,The Harvest                             
1656,STAKBERING,PT. Satu Aneka Bering                   
1657,ELECBUANTG,Buana Tunggal                           
1658,RMTDVD1412,DVD141297                               
1659,LIFTMEGAIS,Megaindoshop                            
1660,LIFTPAEJKT,Pelita Abadi Electric                   
1661,NSBMDPKCNR,"Nusantara Berlian Motor CNR,PT          "
1662,SPPNSN6JY,Enam Jaya Nissan                        
1663,SSSAJKTKLD,"Sukses Selaras Sentosa,PT               "
1664,KOMPNSDT,Nusa Data                               
1665,PDSTRLM,PD.SUTRALIMA                            
